0,ID_REF,GSM83897,GSM85205,GSM85206,GSM85207,GSM85208,GSM85209,GSM85210,GeneID,Chromosome,Start,End
5204,208996_s_at,963.6,959.5,997.7,1307.1,974.4,1254.2,1542.4,POLR2C,16,57462387,57472010
5205,208998_at,3875.8,3003.2,1696.8,2145.3,4691.4,4377.1,3000.8,UCP2,11,73974667,73983307
5206,209003_at,1072.5,1490.8,1074.1,548.4,720.1,845.5,1144.7,SLC25A11,17,4937130,4940251
5207,209008_x_at,332.8,185.5,431.5,358.6,291.4,329.7,305.8,KRT8,12,52897187,52949954
5208,209012_at,149,274.4,60.8,84.3,66,72.5,135.2,TRIO,5,14143702,14532128
5209,209014_at,971,794.6,940.7,580.7,214.8,1222.7,698.1,MAGED1,X,51803007,51902357
5210,209016_s_at,30.5,29.5,12.1,32.4,53.9,123.8,23.1,KRT7,12,52232520,52252186
5211,209022_at,1430.4,1778.2,2307.4,1437.3,1866,1642.5,1644.9,STAG2,X,123960212,124422664
5212,209028_s_at,543.4,477.5,589.4,564.7,593.1,463.8,631.1,ABI1,10,26746593,26861087
5213,209029_at,295.7,459.2,98.7,61.7,125.4,114.2,479.7,COPS7A,12,6723741,6731875
5214,209030_s_at,393.2,346.7,425.5,89.4,284.6,318.9,119.6,CADM1,11,115169218,115504957
5215,209033_s_at,1557.6,1744.1,2002.5,1628.5,1584.6,1374.9,1685.8,DYRK1A,21,37365573,37526358
5216,209034_at,6984.6,2770.8,2642,3738,5061.4,3291.5,1810.4,PNRC1,6,89080751,89085160
5217,209035_at,499.7,83.2,96,301.7,121.3,135.7,146,MDK,11,46380756,46383837
5218,209036_s_at,291.4,593.8,339.2,384.5,499.1,200.9,385.3,MDH2,7,76048051,76067508
5219,209037_s_at,360.6,234.3,192.6,344.2,296.1,255.6,291.1,EHD1,11,64851642,64888296
5220,209040_s_at,1008.3,1289.2,553.3,338.9,771.4,424.6,716.6,PSMB8,CHR_HSCHR6_MHC_DBB_CTG1,32818694,32822680
5221,209042_s_at,72.4,426.6,155.1,148.4,120.7,52.6,166.5,UBE2G2,21,44768580,44802019
5222,209043_at,1415.7,1185.9,1268.5,745.5,1284.9,999.1,1139.6,PAPSS1,4,107590276,107720452
5223,209044_x_at,819.3,982.4,827,665.8,770.3,830,733.6,SF3B4,1,149923317,149928344
5224,209046_s_at,5881.8,3421.7,4191.7,4785.5,9845.7,9734.6,2810.5,GABARAPL2,16,75566351,75577881
5225,209047_at,439.6,772.7,740.1,807,446.6,712.4,895.4,AQP1,7,30911694,30925516
5226,209048_s_at,311.4,326.7,360.9,360.3,198.5,114.7,399.5,ZMYND8,20,47209214,47356889
5227,209054_s_at,179.9,282.2,172.7,166.6,76.2,262.5,341.5,WHSC1,,,
5228,209056_s_at,632.8,458.5,519.4,513.2,463,589.4,487.7,CDC5L,6,44387525,44450426
5229,209058_at,727.5,663.3,619.2,636.3,595,555.6,638.8,EDF1,9,136862119,136866286
5230,209061_at,591.7,819.3,579.8,728.6,674.6,916,1099.3,NCOA3,20,47501902,47656877
5231,209065_at,177.3,300.5,513.2,315.4,263.7,155,243.3,UQCRB,8,96225920,96235634
5232,209067_s_at,644.6,495,431.1,968.9,808.5,1200.7,855.8,HNRNPDL,4,82422564,82430408
5233,209071_s_at,31.4,63.5,60.1,55.9,56.4,53.5,71.4,RGS5,1,163244505,163321894
5234,209074_s_at,52.2,45.3,59.5,46,85.8,47.2,47.6,FAM107A,3,58564117,58627610
5235,209077_at,728.6,439.9,411.4,694.5,546,258.9,330.7,TXN2,22,36467036,36482030
5236,209082_s_at,270.3,441.6,481.4,442.7,854.4,717,632,COL18A1,21,45405137,45513720
5237,209083_at,4145.9,4510,3183,3602,3776.8,3447.4,4103.1,CORO1A,16,30182827,30189076
5238,209088_s_at,2172,1509.7,1116.5,1548.4,2625.8,1034.8,962.8,UBN1,16,4846665,4882360
5239,209089_at,2212.2,1363,1858.1,1492.4,2071.3,2057.4,1242.1,RAB5A,3,19947079,19985175
5240,209093_s_at,507.6,514.8,621.2,215.7,650.1,741.1,345.2,GBA,1,155234452,155244699
5241,209094_at,73.8,172.6,86.3,96.8,109.7,74.1,151.6,DDAH1,1,85318481,85578363
5242,209095_at,317,398.1,428.1,483.2,19.5,200.2,350.8,DLD,7,107890970,107931730
5243,209096_at,340.7,341.3,503.9,365,461,495.5,442.8,UBE2V2,8,48008400,48064708
5244,209100_at,468.2,616.7,525.6,675.6,846.9,473.9,900.7,IFRD2,3,50287732,50292918
5245,209101_at,29.4,23.6,41.7,16.7,35.1,21.5,126.8,CTGF,6,131948176,131951373
5246,209102_s_at,2179.2,1326.8,2020,2006.3,2405.4,1770.2,800.3,HBP1,7,107168961,107202529
5247,209103_s_at,741.1,523.7,825.6,618.5,750.4,277.3,235.2,UFD1L,,,
5248,209106_at,1412,602,566.7,231.3,1566.9,1237.3,302.8,NCOA1,2,24491914,24770702
5249,209108_at,205.3,271.1,390.2,391.5,288.8,64.5,516.3,TSPAN6,X,100627109,100639991
5250,209110_s_at,1801,1480.4,1890.6,1304.2,1741.7,1317.6,1132.3,RGL2,CHR_HSCHR6_MHC_COX_CTG1,33213258,33220928
5251,209111_at,78,93.8,322,58.1,314.5,304.3,71.2,RNF5P1,8,38600661,38601200
5252,209112_at,1644.1,1503.5,1944.1,1230.7,1728.3,1212.5,1509.3,CDKN1B,12,12715058,12722371
5253,209114_at,193,103.6,88.5,65.7,121,121.9,119,TSPAN1,1,46175073,46185958
5254,209118_s_at,6213.6,6710.5,10085.9,5645.7,7090.1,5270.1,3133.5,TUBA1A,12,49184796,49189324
5255,209122_at,456,551,242.5,497.7,160.7,500.8,114,PLIN2,9,19108375,19149290
5256,209123_at,43.5,301.8,47.1,322.1,31.4,52.2,69.4,QDPR,4,17460261,17512234
5257,209124_at,4510.5,4737.8,5718.4,4044.4,7315.5,5757.6,4665,MYD88,3,38138478,38143022
5258,209125_at,232.4,324.6,358.1,341.6,348.5,410.9,301.1,KRT6A,12,52487174,52493257
5259,209130_at,1882.9,1291.3,2022.3,1184,1294.6,879.6,999.8,SNAP23,15,42491233,42545356
5260,209135_at,97.6,109.9,219.6,29.1,141.6,154.2,69.9,ASPH,8,61500556,61714640
5261,209139_s_at,31.2,21.2,39.5,44.2,42.4,54.1,54.3,PRKRA,2,178431414,178451512
5262,209140_x_at,52433.5,52815.7,40091.6,57470,65396,54034.5,52424.8,HLA-B,6,31269491,31357188
5263,209141_at,938.1,952.9,1248.1,1068.1,877,716,954.3,UBE2G1,17,4269259,4366628
5264,209143_s_at,213.9,438.2,467,409.7,223.5,104.3,506.9,CLNS1A,11,77514936,77637805
5265,209146_at,151,98.6,152.5,19.9,126.7,297,222.8,MSMO1,4,165327623,165343160
5266,209148_at,1118.1,869.8,1007.7,1488.2,1144.1,1143.7,854,RXRB,6,33193588,33200688
5267,209150_s_at,919,752.3,559.4,850.3,721.1,848.3,586.9,TM9SF1,14,24189143,24195687
5268,209154_at,346.3,422.1,508,40.5,245.3,116.9,301.9,P2RX5-TAX1BP3,17,3663063,3696194
5269,209155_s_at,987.5,650.5,736.3,539.2,1322.6,975.2,535.7,NT5C2,10,103088017,103193306
5270,209157_at,463.1,290.3,273,411.9,838.1,461,646.7,DNAJA2,16,46955362,46973788
5271,209158_s_at,446.5,573.1,414.8,344.6,564.9,570.6,352.9,CYTH2,19,48469032,48482314
5272,209159_s_at,86.5,138.6,69.1,115.3,89.8,388,60.4,NDRG4,16,58462846,58513628
5273,209160_at,14.3,121.5,141.9,115.7,72.5,27.7,10.2,AKR1C3,10,5035354,5107686
5274,209162_s_at,334.6,105.6,271.1,236.2,40.7,185.5,227.7,PRPF4,9,113275343,113292905
5275,209165_at,874.8,691.6,541.8,236,509.6,460.5,459.7,AATF,17,36948875,37056871
5276,209166_s_at,666.1,538.1,356.5,334.3,205.5,146.3,194.9,MAN2B1,19,12646511,12666742
5277,209171_at,101.5,116.9,61.8,105.7,66.1,78.9,128.5,ITPA,20,3208868,3223870
5278,209172_s_at,63.2,134.7,106,148.8,121.8,170.5,111.5,CENPF,1,214603195,214664588
5279,209173_at,23.2,22.1,37,22.3,23.6,44.2,27.8,AGR2,7,16791811,16833433
5280,209175_at,226,411.8,386.2,405.4,336.7,474.2,430.6,SEC23IP,10,119892711,119944658
5281,209179_s_at,6762.7,4285.1,3464.5,3839.6,6932.7,6037.6,2528.7,MBOAT7,CHR_HSCHR19LRC_COX2_CTG3_1,54173854,54190480
5282,209183_s_at,80.4,94.1,56,98,87.8,55.7,101,C10orf10,,,
5283,209185_s_at,2853.4,980.8,1663.9,930.9,1449,1274.3,1542.3,IRS2,13,109752698,109786568
5284,209186_at,423.2,888.8,593,790.8,394,332.9,764.2,ATP2A2,12,110280756,110351093
5285,209187_at,401.5,369.2,727.9,270.7,276.6,489.1,341.3,DR1,1,93345888,93369498
5286,209189_at,1336,92.4,814.8,594.4,1409.2,791.8,154.7,FOS,14,75278774,75282230
5287,209190_s_at,1218.5,1315.7,666,650.7,726.6,656.8,886.7,DIAPH1,5,141515016,141619055
5288,209193_at,3087.5,4590.7,2622.7,7731.9,6102.2,5818,3798.3,PIM1,6,37170203,37175426
5289,209194_at,173.8,23.9,61.6,34.7,262.7,59.6,18.3,CETN2,X,152826973,152830777
5290,209195_s_at,627,738.6,599.8,775.8,414.5,1116.9,784.2,ADCY6,12,48766194,48789037
5291,209196_at,474,454.2,341,407.1,473.4,601.6,520.1,WDR46,6,33279108,33289527
5292,209199_s_at,397.8,355.1,330.3,371.6,418.7,328.7,316.5,MEF2C,5,88717117,88904257
5293,209202_s_at,773.1,885.9,670,892.1,775.7,1107,708.7,EXTL3,8,28600469,28755599
5294,209205_s_at,302.1,467.6,462.3,771.4,477.4,617.1,594.9,LMO4,1,87328468,87348923
5295,209208_at,346.1,160.5,202.8,424.5,216.9,156.6,143.4,MPDU1,17,7583529,7592789
5296,209211_at,36,61.2,82.1,146.1,82.3,118,8.7,KLF5,13,73054976,73077542
5297,209213_at,37.4,98.2,38.4,119.3,71.3,90.1,54.7,CBR1,21,36069941,36073166
5298,209214_s_at,1278.6,1025.1,993.8,1118.3,965.2,626,661.8,EWSR1,22,29268009,29300525
5299,209215_at,73.8,83.1,51.5,76.3,105.2,111.5,93.7,MFSD10,4,2930561,2934859
5300,209218_at,358.7,482.5,805.2,781.2,634.9,528.2,667.7,SQLE,8,124998497,125022283
5301,209219_at,107.6,311.3,92,250.7,642,94.4,470,MIR1236,6,31956839,31956940
5302,209220_at,316.1,284.5,314.6,593.4,232.9,87.8,308.1,GPC3,X,133535745,133985895
5303,209224_s_at,1005.1,1012.1,1235.1,1285.7,1616.3,1142.2,1273.6,NDUFA2,5,140638740,140647785
5304,209227_at,14.5,163.1,110.3,46.3,179,186.7,144.7,TUSC3,8,15417215,15766649
5305,209230_s_at,407.5,475.9,447.3,499.2,738.7,443.4,485.5,NUPR1,16,28532708,28539174
5306,209236_at,542.5,236.4,267.6,83.4,290.7,320.5,312.6,SLC23A2,20,4852356,5010293
5307,209238_at,2454.5,2289.8,2174.2,2100.6,3439.2,2198.9,2196.2,STX3,11,59713456,59805882
5308,209239_at,727.1,877.2,660.5,729.6,811.4,676.1,760.5,NFKB1,4,102501329,102617302
5309,209247_s_at,207.4,260.7,89.1,69,101.5,404,284.3,ABCF2,7,151212490,151227230
5310,209248_at,468.6,612.7,507.1,484.4,649.7,573.1,490.4,GHITM,10,84139440,84153245
5311,209250_at,428.1,237.9,442.9,97.5,324.5,447.3,242.9,DEGS1,1,224175756,224193441
5312,209253_at,259.1,724.1,453.8,536,341.1,313.8,1008.8,SORBS3,8,22544986,22575788
5313,209259_s_at,277.4,305.6,286.2,205.3,121.9,95.5,369.4,SMC3,10,110567691,110604636
5314,209262_s_at,138.4,24.2,46.1,75.6,110.8,162.3,174.5,NR2F6,19,17231883,17245940
5315,209264_s_at,29.5,26.7,90,90.4,67.6,52.9,37.1,TSPAN4,11,842808,867116
5316,209265_s_at,223.8,201.4,232,285.4,59.5,75.2,318,METTL3,14,21498133,21511375
5317,209267_s_at,240.6,131.4,214.4,184.8,103.5,63.1,270.2,SLC39A8,4,102251041,102431258
5318,209268_at,213.6,276.1,324.9,255.1,84.3,80,367.4,VPS45,1,150067279,150145329
5319,209269_s_at,526.4,391.4,201,140.8,312.1,219.1,74.9,SYK,9,90801787,90898549
5320,209270_at,383.3,417.5,356.6,489.7,467.3,339.6,470.4,LAMB3,1,209614870,209652466
5321,209272_at,461.5,322.2,712.3,295.2,469.5,484.9,346.7,NAB1,2,190646746,190692766
5322,209275_s_at,767.4,726,403.2,669.4,229.9,1282.8,779,CLN3,16,28474111,28495575
5323,209277_at,14.6,161.3,61.1,30.6,67.7,89,66.9,TFPI2,7,93885396,93890991
5324,209283_at,687.6,661.6,485.7,304.9,487.3,633.4,705.7,CRYAB,11,111908565,111923722
5325,209288_s_at,1024,903.9,1012.7,366.2,825.6,610.9,503.7,CDC42EP3,2,37641882,37738468
5326,209289_at,133.8,155.6,190.5,206.5,203.6,243.4,267.8,NFIB,9,14081843,14398983
5327,209291_at,176,233.4,163.9,156.4,125.1,322.2,105.2,ID4,6,19837386,19840684
5328,209295_at,785.4,542.6,678.3,597,860.3,640.8,674.8,TNFRSF10B,8,23020133,23069179
5329,209301_at,256.3,320.2,148.2,181.5,449.7,192.4,160.8,CA2,8,85463852,85481493
5330,209303_at,525.5,586.5,594.1,636.8,608.1,606.8,699.2,NDUFS4,5,53560633,53683340
5331,209308_s_at,360.3,247.6,527.4,48.6,433.8,83,234.1,BNIP2,15,59659146,59689534
5332,209309_at,122.6,208.2,144.9,114.9,172.7,227.6,148.9,AZGP1,7,99966720,99976157
5333,209310_s_at,1370,514,818.1,1263.1,1476.4,1664.9,763.6,CASP4,11,104942866,104969436
5334,209311_at,199.5,184.3,321.8,198.9,75.3,397.8,376.2,BCL2L2,14,23298790,23311759
5335,209312_x_at,3926.8,4312.6,3138.8,902.1,666.5,580.2,1509.9,HLA-DQB1,CHR_HSCHR6_MHC_MANN_CTG1,32811324,32820618
5336,209316_s_at,976.4,1117,1080.9,1508.5,1130.7,1303.8,1550.4,HBS1L,6,134960378,135103056
5337,209321_s_at,395,348.8,319.8,402.5,447.7,759.6,268.4,ADCY3,2,24819169,24919839
5338,209323_at,566.8,1024.8,946.1,734.8,317.7,515.6,732.3,THAP12,11,76349956,76380971
5339,209324_s_at,311.9,78.8,173.7,602.9,328.1,479.2,82.2,RGS16,1,182598623,182604408
5340,209326_at,407.3,232.4,229,224.3,257.5,679,365.4,SLC35A2,X,48903180,48911958
5341,209330_s_at,307.8,234.1,128.5,344.1,72.2,186.9,186.4,HNRNPD,4,82352498,82374503
5342,209333_at,315.9,131.7,86,124.6,322.5,170.5,134.3,ULK1,12,131894651,131923167
5343,209336_at,149.8,96.2,103.7,103.3,100.9,121.8,224.8,PWP2,21,44107290,44131181
5344,209337_at,495.6,778.6,828.7,559.8,497.3,645.5,723.2,PSIP1,9,15464066,15511019
5345,209339_at,356,455.8,420.2,610.9,2041.3,1946.5,665.8,SIAH2,3,150741127,150763477
5346,209340_at,187.6,189.6,169.1,271.1,92.5,31.4,163,UAP1,1,162561506,162599842
5347,209348_s_at,137.5,463.2,292.4,204.2,162.9,241.5,560,MAF,16,79585843,79600714
5348,209350_s_at,834.8,1193.5,588.1,1057.8,1433.8,818,787.6,GPS2,17,7311324,7315564
5349,209351_at,31.5,27.6,14.1,10,17.9,20.7,53.1,KRT14,17,41582279,41586921
5350,209354_at,1032.1,555,626.7,590.6,655.1,544.5,427.6,TNFRSF14,1,2555639,2565382
5351,209355_s_at,36.5,57.4,67.3,55.9,54.9,249.1,80.8,PLPP3,1,56494747,56645301
5352,209357_at,361,312.2,199,100.2,123.2,222,171.9,CITED2,6,139371807,139374620
5353,209358_at,173.5,188.7,224.4,199.3,194.5,141.6,233.9,TAF11,6,34877462,34888089
5354,209362_at,311.2,364.8,307.4,286.6,194.9,220.5,312.8,LOC101928625,,,
5355,209365_s_at,1098.9,925.9,764,1204.2,1013.1,1082.8,1399.2,ECM1,1,150508062,150513789
5356,209367_at,1094.9,1114,535.9,776.4,1182.8,846.3,889.5,STXBP2,19,7636881,7647873
5357,209368_at,31.8,38.3,25.5,35.8,127.9,41.9,52.1,EPHX2,8,27490779,27545564
5358,209369_at,524.2,245.5,581.3,530.9,571.1,465.3,331.7,ANXA3,4,78551519,78610451
5359,209370_s_at,1312.3,921.6,1043.7,914.4,1289.2,1561.3,1063.8,SH3BP2,4,2793023,2841098
5360,209375_at,1432.7,1413.3,1351.9,953.2,1360.3,1162.7,996,XPC,3,14145147,14178783
5361,209380_s_at,795.8,932.5,1133.9,880.2,1221.9,955.8,1707.3,ABCC5,3,183919934,184018015
5362,209382_at,148.2,387.8,327.5,136.5,328,464.2,265.1,POLR3C,1,145824088,145842505
5363,209384_at,525.3,731.3,564.4,598.2,376.8,479.8,791.3,PROSC,,,
5364,209390_at,521.4,722.6,694.6,412.1,738.1,452.4,753.8,TSC1,9,132891348,132946874
5365,209391_at,2022.6,1176.8,1851.6,2530.3,3228.8,3483.6,2207.5,DPM2,9,127935099,127938484
5366,209392_at,160.6,319,218.6,398.2,221.2,182.4,234.8,ENPP2,8,119557086,119673453
5367,209396_s_at,2144.3,952.5,1993.4,1254.8,1870,2942.5,1489.5,CHI3L1,1,203178931,203186749
5368,209397_at,796.5,986.5,1022.9,928.5,950.2,895.3,864.6,ME2,18,50878734,50954257
5369,209398_at,632.2,313.9,387.6,441.4,457.8,422.7,373.8,HIST1H1C,6,26055787,26056428
5370,209399_at,333.9,137.9,180.4,686.8,140.1,591.6,360.1,HLCS,21,36750888,36990236
5371,209401_s_at,370.4,345.2,443.3,370.2,420,283.4,348.4,SLC12A4,16,67943474,67969601
5372,209406_at,107.2,83.2,120.3,175.2,107.6,148.6,99.8,BAG2,6,57172326,57189833
5373,209407_s_at,222.2,204.7,54.8,301,92.8,155.3,388.9,DEAF1,CHR_HSCHR11_1_CTG8,646472,677067
5374,209409_at,296.9,415.8,440.5,495.6,431.3,357.4,455.7,GRB10,7,50590063,50793462
5375,209412_at,275.6,181.3,156.6,31.3,153.5,117.3,216.2,LOC102724200,,,
5376,209413_at,257.9,514,647.8,857.4,795.7,626.1,697.5,B4GALT2,1,43978943,43991170
5377,209418_s_at,895.9,658.9,630.4,728.2,649.1,829.2,559.3,THOC5,22,29505879,29555216
5378,209420_s_at,502.1,463.1,371.2,597.5,691.2,766.9,500.5,SMPD1,11,6390431,6394998
5379,209421_at,93.7,118.6,131.6,47.3,24.7,44.6,124.8,MSH2,2,47402969,47663146
5380,209426_s_at,228.9,332.6,313,187.5,264.5,142.2,236.8,C1QTNF3-AMACR,5,33987174,34124528
5381,209428_s_at,378.7,308.3,133.6,157.5,223.5,360.4,181.7,ZFPL1,11,65084210,65088400
5382,209432_s_at,112.1,160.5,549.9,112.1,174.8,175.6,193.4,CREB3,9,35732335,35737004
5383,209433_s_at,140.7,419.7,367.4,367.9,38.3,231.2,471.6,PPAT,4,56393362,56435615
5384,209438_at,562.1,718.4,706,887,679.5,713.2,705.2,PHKA2,X,18892300,18984598
5385,209443_at,85.5,92.5,87.6,202.7,87,116.9,131,SERPINA5,14,94561442,94593120
5386,209444_at,247.3,275.3,201.2,66.2,181.5,199.1,230.7,RAP1GDS1,4,98261384,98443861
5387,209448_at,829.7,865.5,822.6,660.8,545.7,803.2,309.4,HTATIP2,11,20363685,20383783
5388,209449_at,466.4,318.4,257.6,277.2,374.9,320.1,416.2,LSM2,6,31797396,31806984
5389,209451_at,520.5,252.8,528.3,413.7,488.8,311.8,393.2,TANK,2,161136908,161236221
5390,209452_s_at,1520.7,844,1236.9,1202.4,4678.1,1954.8,1524,VTI1B,14,67647075,67674831
5391,209457_at,489.6,358.8,499.6,537.5,452.1,287,568.8,DUSP5,10,110497838,110511544
5392,209458_x_at,150822.5,109919.9,92448.9,159872.5,155111.7,148760.2,141881.4,HBA1,16,176680,177522
5393,209462_at,26.2,27.6,28.4,31.3,23.6,38.1,42.9,APLP1,19,35867899,35879791
5394,209463_s_at,61.4,29.5,41.7,37.9,46.8,54.9,55.5,TAF12,1,28589323,28643085
5395,209464_at,70.9,279,130.8,111.9,116.2,139.1,290.9,AURKB,17,8204733,8210600
5396,209467_s_at,1508,1736.9,1471.5,1514.5,1947.7,1604.1,1434.6,MKNK1,1,46557408,46616843
5397,209468_at,23.9,201.2,68.4,82.6,26.7,30.5,50.6,LRP5,11,68312609,68449275
5398,209473_at,1333.6,1199.1,1671.9,1122.2,1722.7,1292.5,1130.8,ENTPD1,10,95711779,95869695
5399,209477_at,243.2,347.6,206.1,263.3,628.9,415.9,205.3,EMD,X,154379197,154381523
5400,209480_at,61.9,379.6,230,35.3,31.6,23.4,26.2,HLA-DQB1,CHR_HSCHR6_MHC_MANN_CTG1,32811324,32820618
5401,209482_at,370.8,567.5,263.9,503.1,285.2,633.1,315,POP7,7,100706053,100707495
5402,209486_at,24.5,26.9,21.5,47.3,67.5,32.7,35.4,UTP3,4,70688479,70690551
5403,209487_at,22.1,186.2,206.6,53.6,55.2,265.5,157,RBPMS,8,30384479,30572261
5404,209489_at,1479.6,1390.7,1297.7,1191.1,1072.7,1253,754.6,CELF1,11,47465933,47565569
5405,209490_s_at,986.4,521.8,362.6,670.3,777.9,1005.3,618.9,EGFL8,CHR_HSCHR6_MHC_MANN_CTG1,32203996,32207669
5406,209492_x_at,1098,1064.4,1124.3,745.7,569.8,885.8,1402.9,ATP5I,,,
5407,209494_s_at,481.9,658,550.1,740.1,790.1,610.4,783.5,PATZ1,22,31325804,31346232
5408,209496_at,104.5,127.5,196.4,184.9,157,209.4,396.5,RARRES2,7,150338317,150341674
5409,209500_x_at,814.8,1326.2,1255.7,1041.4,897.2,942.7,1120.6,TNFSF12-TNFSF13,17,7549099,7561601
5410,209503_s_at,52.3,178,182.5,117.6,49.5,95.9,109.7,PSMC5,17,63827152,63832026
5411,209504_s_at,141.3,77.2,113.9,234.8,78.1,35.2,145.8,PLEKHB1,11,73646178,73662819
5412,209505_at,79,27.3,93.6,150.1,206.4,304.4,261,NR2F1,5,93583224,93594615
5413,209507_at,365.9,317,315.6,488.9,454.4,121.6,798.7,RPA3,7,7636518,7718607
5414,209509_s_at,323.8,607.2,471.2,630.9,335.3,298.4,494.1,DPAGT1,11,119096503,119108331
5415,209510_at,733.6,600.7,822.8,730.2,589.9,685.8,599.4,RNF139,8,124474738,124487914
5416,209511_at,460.1,102,280.6,96.7,240.4,336.9,105.7,POLR2F,22,37952607,38041915
5417,209514_s_at,1438.9,1310.1,1738.6,1771.9,1711.7,1748.4,1367.3,RAB27A,15,55202966,55319113
5418,209517_s_at,929.8,1263.7,1013.9,1595.8,1318.9,1294.6,902.9,ASH2L,8,38105242,38144076
5419,209520_s_at,191.1,44.8,144,154.4,148.2,40.7,97.6,NCBP1,9,97633626,97673748
5420,209522_s_at,749.6,567.7,526.4,590.3,1657.1,787.4,574.6,CRAT,9,129094810,129111189
5421,209523_at,359.1,468.7,386.6,235.5,388.8,330.2,397.8,TAF2,8,119730775,119832863
5422,209526_s_at,188.1,218.9,296.9,488,263.3,223.2,263.3,HDGFRP3,,,
5423,209529_at,243.1,49.7,93.6,39.2,63.8,316.7,84.4,PLPP2,19,281040,291504
5424,209531_at,80.7,60.4,32.2,84.2,83.9,82.3,51.5,GSTZ1,14,77320884,77331597
5425,209533_s_at,274.9,281.8,447.7,519.8,285.7,520,617.5,PLAA,9,26904083,26947463
5426,209535_s_at,194.8,384.5,377.1,437.7,329.6,441.1,317,,,,
5427,209541_at,294.5,149.3,188.4,230.8,271,119.4,386.7,IGF1,12,102395874,102481744
5428,209543_s_at,456.5,516,448.2,615.8,612.7,673,688.1,CD34,1,207880972,207911402
5429,209544_at,24.5,16.9,13.1,20.7,24,27.6,17.5,RIPK2,8,89757747,89791063
5430,209546_s_at,143.4,58.1,63.2,78.8,85.5,168.2,65.2,APOL1,22,36253010,36267530
5431,209550_at,199.1,434,659.7,322.5,502.7,337.3,713.9,NDN,15,23685400,23687330
5432,209560_s_at,174.2,562.1,290.4,364.7,286,76.5,568,DLK1,14,100725705,100738224
5433,209561_at,525.2,640.9,333.3,354.8,295.5,547.1,539.8,THBS3,1,155195588,155209051
5434,209565_at,200.8,76.2,183.6,112.3,280.7,124.8,365.4,RNF113A,X,119870475,119871827
5435,209570_s_at,109,50.9,124,205.3,172.6,110.7,310.5,NSG1,4,4348140,4419058
5436,209571_at,759.7,507.9,422.2,1160.4,883.1,776.4,490.3,CIR1,2,174348022,174395715
5437,209574_s_at,401.9,359,530.9,624.6,448.1,276.7,1103.1,LDLRAD4,18,13217498,13652755
5438,209575_at,753,576.7,864.1,645.1,745.6,737.4,390.9,IL10RB,21,33266358,33310187
5439,209576_at,95.8,29.8,144.4,137.5,147.2,22.5,228.7,GNAI1,7,79768028,80226181
5440,209577_at,993,880.7,527,1191.8,676.5,970.6,802.9,PCYT2,17,81900965,81911464
5441,209581_at,59.5,56.3,64.2,75.2,64.4,67.8,56.7,PLA2G16,11,63573195,63616883
5442,209585_s_at,89.3,40.3,136,53.1,25.1,83.1,219.7,MINPP1,10,87504875,87553460
5443,209587_at,18.6,53.2,40.8,65.8,90.4,44.7,93.2,PITX1,5,135027735,135034813
5444,209591_s_at,102.8,54.4,55.3,93.4,171.6,173.1,105.2,BMP7,20,57168748,57266629
5445,209592_s_at,407.2,271.7,38.6,106.2,374.6,305.5,279,DCAF7,17,63550461,63594266
5446,209595_at,106.9,126.9,132.8,87.3,24.3,241.5,14.4,GTF2F2,13,45120515,45284909
5447,209598_at,263.1,293.4,315.2,265.3,374.5,447.3,468.1,PNMA2,8,26504686,26514092
5448,209600_s_at,544.1,313.6,482,300,663.2,347.3,317,ACOX1,17,75941507,75979363
5449,209604_s_at,478.4,794.4,635.1,725.9,362.6,278.3,1137.3,GATA3,10,8045378,8075203
5450,209605_at,38,40.3,216,88.1,40.6,35.6,36.3,TST,22,37010859,37020183
5451,209606_at,1900.8,1993.7,1766.4,1347.9,2247,1377.1,1525.2,CYTIP,2,157414619,157488961
5452,209607_x_at,724,661.8,731.9,840.2,668.6,465.8,740.8,SLX1A-SULT1A3,16,30193892,30204310
5453,209610_s_at,47.4,137.1,215.2,189,197.6,56.3,179.3,SLC1A4,2,64988477,65023865
5454,209613_s_at,77.8,29.2,17,239.8,85.6,54.4,130.7,ADH1B,4,99304964,99352760
5455,209615_s_at,76.8,429.5,291.2,51.9,267.6,198.7,185.3,PAK1,11,77321707,77474635
5456,209616_s_at,190.8,182.1,238.3,143.1,190,122.6,120.2,CES1,16,55802851,55833337
5457,209617_s_at,159.8,104.8,325.4,380.8,270,247,458.3,CTNND2,5,10971840,11904043
5458,209619_at,2029.3,3679.2,1659.4,1077,1461.6,1083.7,1340.9,CD74,5,150401637,150412929
5459,209620_s_at,75.2,18.1,23.8,22.2,28.3,29.3,51,ABCB7,X,75051554,75156732
5460,209621_s_at,270,144,112.7,198.7,61.1,70.1,232.1,PDLIM3,4,185500660,185535612
5461,209622_at,48.2,97.8,46.7,58.8,103.1,223.3,31.8,STK16,2,219245455,219250337
5462,209623_at,721.5,1220.9,935.4,1085.8,495.6,237.9,1250.1,MCCC2,CHR_HSCHR5_2_CTG1_1,70802600,70819771
5463,209625_at,26.1,29.9,25.2,55.4,144.8,29.5,66.5,PIGH,14,67581955,67600287
5464,209630_s_at,113,291.8,147.4,20,242.3,113.8,267.9,FBXW2,9,120751978,120793412
5465,209632_at,23.5,32.3,47,41.2,29.2,32.7,13.3,PPP2R3A,3,135965673,136147891
5466,209635_at,666.1,1307.6,1233.6,1182.1,1120.1,1409.8,1338.4,AP1S1,7,101154400,101161596
